Date	Code	Headline	Relevance
18-Apr	BES	UOL Brazil: Ministry to do integrated work with states against swine fever	0
18-Apr	BES	BC Policy: Joice: We are willing to negotiate in Pension Plans, but we will keep a backbone of R $ 1tri	1
18-Apr	BFW	Brazil Swap Rates Fall as Reform Delays Dent GDP Outlook	1
18-Apr	ANS	Venezuela: Mature scrive to president of Brazil Parliament	0
18-Apr	BFW	Brazil Is Said to Make Pension Bill Changes to Win Cmte Approval	1
18-Apr	BN	* BRAZIL IS SAID TO MAKE PENSION BILL CHANGES TO WIN CMTE SUPPORT	0
23-Apr	NTX	Analyze BC and SD delay in export crossings in Garita de Otay	0
23-Apr	GO7	SRE: Government of Mexico will provide a report on economic costs due to delays at the border to the United States Government	0
23-Apr	GO7	Secy Salud (MX): 146. Ministry of Health coordinates consolidated purchase of medicines and healing material	0
23-Apr	NTX	Court invalidates provisions of the Transparency Law of Veracruz	0
23-Apr	BFW	Mexico Seeking Jobs for Migrants Stuck at Border, Minister Says	0
22-Apr	BN	* MEXICO 2019 GDP SEEN RISING 1.5%: CITI SURVEY	1
22-Apr	BN	* MEXICO ANALYSTS SEE 2019 CPI AT 3.60%: CITI SURVEY	1
22-Apr	BN	* MEXICO 2020 GDP SEEN RISING 1.8%: CITI SURVEY	1
22-Apr	BN	* MXN SEEN AT 19.95 VS USD AT END OF 2019: CITI SURVEY	1
22-Apr	BN	* MEXICO ANALYSTS SEE 2020 CPI AT 3.56%: CITI SURVEY	1
22-Apr	APW	Mexican Police Investigated in Deadly Fall From Building	0
22-Apr	BN	* NEXT BANXICO POLICY MOVE SEEN AS -25 BPS, CITI SURVEY SHOWS	1
22-Apr	BN	* BANXICO SEEN ADJUSTING RATES IN SEPT .: CITI SURVEY	1
22-Apr	NTX	Mako Cortés asks President López Obrador for safety results	0
22-Apr	BLW	Mexican Senate to Approve Labor Reform by Week's End, Envoy Says (1)	1
22-Apr	NTX	Ifetel announces spectrum tender for mobile satellite service	0
22-Apr	BN	N. America 2Q CPI Forecast Steady in Past Week; U.S. Up to 1.9%	0
22-Apr	BN	* BANXICO SETS OFFICIAL PESO EXCHANGE RATE AT 18.8359 / U.S. DOLLAR	1
22-Apr	BN	N. America 1Q GDP Forecast Rises; U.S. Seen at 1.8%	0
22-Apr	NTX	Ready for reforms so that President of Mexico can be imputed for	0
22-Apr	NTX	Margie Bermejo reveals crisis of artists before low budget to Culture	0
22-Apr	NTX	Armed Forces will never act against the people: Secretary of the Navy	0
21-Apr	NTX	Over the course of the week, deputies will vote for the end of the presidential forum	0
21-Apr	NTX	López Obrador recognizes the work of seafarers in the Defense of Mexico	0
21-Apr	GO7	SRE: Mexico condemns attacks in Sri Lanka	0
21-Apr	NTX	Nothing stops exports of Mexican tuna to the United States	0
20-Apr	NYT	Mexican Town Once Welcomed Migrants. Now It Blames Mexico's President for Them.	0
20-Apr	NTX	They initiate registries and temporary employment for migrants in Chiapas	0
19-Apr	GO1	DoJ LA Eastern: Mexican National Indicted for Illegal Re-Entry	0
19-Apr	CTX	Mexican police seize 429 kg marijuana in deserted plane	0
19-Apr	NTX	PRD wants to recover spaces in the next elections	0
18-Apr	DPA	1ST LEAD Impact of US-Canada-Mexico trade deal on GDP modest, report says By Gretel Johnston, DPA	0
18-Apr	BFW	Mexico to Extend Deadline for Dos Bocas Refinery Project Bids	1
18-Apr	BFW	Mexico '19 -20 Sugar Output Seen Pp 0.2%, Exports Down: USDA FAS	0
18-Apr	NTX	INE reports expenses for almost 24 million pesos in Puebla campaigns	0
18-Apr	BFW	* MEXICO '19 -20 SUGAR OUTPUT SEEN UP 0.2%, EXPORTS DOWN: USDA FAS	0
18-Apr	BN	Putin Meets Xi in Beijing, BOJ Sets Rate: Week Ahead April 20-26	0
18-Apr	BN	* ITC SEES U.S. IMPORTS FROM CANADA, MEXICO GAINING $ 31.5 BLN	1
18-Apr	BN	* ITC SEES U.S. EXPORTS TO CANADA, MEXICO GAINING $ 33.3 BLN	1
18-Apr	BFW	U.S. Gas Exports to Mexico Plunge Amid Pipe Maintenance: BNEF	0
18-Apr	GO7	SEP: Bulletin no. 55 Mexican high school students and teachers will participate in the science program in	0
18-Apr	BN	Developed Economies 2Q CPI Forecast Steady; Canada Up to 1.8%	0
18-Apr	BI	LATAM WEEK AHEAD: Mexico, Brazil Inflation; Colombia Policy Rate	0
18-Apr	NTX	Banks and stock market, without activities this Thursday and Good Friday	1
18-Apr	GO7	Fed Daily: AGREEMENT that modifies the different one by which the Ministry of Economy issues rules and criteria of character	0
18-Apr	BTM	Surbana Jurong to develop strategic plan for Mexico's	0
18-Apr	CTX	Higher wages could dent Mexico's competitiveness: bank	0
24-Apr	BI	TURKEY INSIGHT: Postcard From Istanbul - Downward Revisions	0
24-Apr	DPA	Australia defends Turks being banned from Anzac service at Gallipoli	0
23-Apr	GO7	Precident (PY): Chancellor will chair mission of Paraguayan businessmen who will travel to Turkey	0
23-Apr	GO5	Min of Frn Affrs: Comment by MFA Spokesperson Anna Naghdalyan regarding the statements made by official Ankara ahead of the	0
23-Apr	DPA	Election body rejects AKP demand to annul over 14,000 Istanbul votes	1
23-Apr	ANS	Turchia: respinto altro ricorso Akp Erdogan his vote Istanbul	0
23-Apr	BN	Turkey Election Ruling Deals Blow to Erdogan Istanbul Revote Bid	0
23-Apr	GO8	Turk. Presidency: President Erdogan attends April 23rd Session at GNAT	0
23-Apr	BN	Turkey Election Board Rejects Key AKP Reason for Istanbul Revote	0
23-Apr	BN	* TURKEY BOARD TO PROBE AKP CLAIM OF 41K INELIGIBLE VOTERS: NTV	0
23-Apr	BN	* TURKEY ELECTION BOARD ISSUES INTERIM DECISION ON ISTANBUL VOTE	0
23-Apr	BN	* TURKEY BOARD REJECTS KEY AKP OBJECTION ON ISTANBUL VOTE: TRT	0
23-Apr	BN	* TURKEY FOREIGN MIN. MEVLUT CAVUSOGLU SPEAKS IN ANKARA	0
23-Apr	BN	EMEA 1Q GDP Forecast Declines; Hungary Seen at 4.3%	1
23-Apr	BI	TURKEY PREVIEW: Rates to Stay on Hold, But All Eyes on Reserves	1
23-Apr	ANS	Syria: Ankara, terzo scambio prigionieri regime-opposizione	0
23-Apr	BBF	EuroEco: Euro-Area Surveys, Turkey, Russia Rates	0
23-Apr	GO8	Rep of Turkey CB: Turkey Balance of Payments Current Account Balance	1
23-Apr	HUR	Turkish Airlines launches direct flights to Baku	0
23-Apr	HUR	Government delivering promised reforms: Albayrak	1
23-Apr	HUR	Turkish Airlines launches direct flights to Baku	0
23-Apr	HUR	Government delivering promised reforms: Albayrak	0
23-Apr	HUR	Turkish Treasury borrows $ 552 mln through auction	1
23-Apr	HUR	Cengiz Insaat bids on highway projects in Bosnia	0
23-Apr	HUR	Turkey's consumer confidence up 6.9 percent in April	0
23-Apr	HUR	Extended Ramadan holiday may provide boon for Turkish tourism industry	0
23-Apr	HUR	US intelligence says Huawei funded by Chinese state security	0
23-Apr	HUR	Turkey, Romania sign trade protocol	0
23-Apr	HUR	Defense, aviation revenues reach $ 8.76B in 2018	0
23-Apr	HUR	Number of new Turkish companies launched declined in March	0
23-Apr	HUR	Smart hotels to serve 'augmented hospitality' to tourists	0
23-Apr	HUR	BAT Turkey sector leader in terms of exports	0
23-Apr	HUR	YSK rejects attempt to disenfranchise dismissed civil servants	0
23-Apr	HUR	Parliament convenes in special session for April 23	1
23-Apr	HUR	Turkey slams US move to end waivers on Iran oil imports	1
23-Apr	HUR	Turkish reporters select Totoya Corolla 'car of the year'	0
24-Apr	BFW	Brazil's Pension Vote Just Short-Term Positive for Real: Mizuho	1
24-Apr	FTI	FastFT: Brazil's pension reform bill passes first test	1
24-Apr	BN	Brazil Flagship Reform Backed in First Vote After Tense Debate	0
24-Apr	BI	BRAZIL INSIGHT: What Early Troubles Mean for Pension Reform Fate	0
24-Apr	BN	* BRAZIL HOUSE CMTE APPROVES FLAGSHIP PENSION REFORM BILL	0
24-Apr	BFW	IRON ORE FLOWS: Brazilian Weekly Exports Increase to 4.4m Tons	1
24-Apr	BFW	Brazil Pension Bill Discussion Continues in Lower House Cmte	0
24-Apr	BFW	* OPPOSITION LACKS SIGNATURES TO DELAY PENSION: BRAZIL HOUSE CMTE	0
23-Apr	BFW	* BRAZIL HOUSE CMTE PRESIDENT SAYS PENSION BILL TO BE VOTED TODAY	1
23-Apr	DPA	1ST LEAD Brazilian appeals court reduces Lula's jail term by four years By Sinikka Tarvainen, DPA	0
23-Apr	PTI	Brazil court reduces ex-president Lula's sentence	0
23-Apr	BFW	* BRAZIL HOUSE CMTE PRESIDENT SAYS HOUSE ADM. TO DECIDE ON DELAY	0
23-Apr	DPA	CORRECTION Brazilian appeals court reduces Lula's jail term by four years	0
23-Apr	BFW	* BRAZIL OPPOSITION SAYS IT HAS SIGNATURES TO DELAY PENSION BILL	0
23-Apr	DPA	Brazilian appeals court reduces Lula's jail term by four years	0
23-Apr	BFW	Brazil CenBank Starts Roll-Over of July Swap Contracts on May 2	1
23-Apr	BFW	Brazil Court Chamber Cuts Lula's Sentence on Appeal: Folha	0
23-Apr	RIT	Brazil's Economic Growth Forecast Falls for the Eighth Consecutive Time	1
23-Apr	VOA	Brazilian Markets Boosted as Pension Reform Vote to Go Ahead	1
24-Apr	NTX	Goodbye to the educational reform of Peña Nieto on Wednesday, says Morena	0
24-Apr	NTX	Court validates transparency system in Tabasco	0
24-Apr	NTX	Legislators will summon Tourism Secretary to address promotion	0
24-Apr	NTX	PRD candidate to boost economy in BC will be promoted	1
24-Apr	GO7	SRE: Mexican Government confirms immigration policy, to provide humanitarian aid	0
24-Apr	NTX	PRI calls for clean play in internal election	0
24-Apr	BMV	CHANGES IN QUARTERLY REPORTS OF THE SECOND QUARTER,	0
23-Apr	GO7	SRE: Government of Mexico promotes participation of women and girls in information and communication technologies	0
23-Apr	BN	Mexico's Biggest Union to Challenge to Key Part of Labor Reform	0
23-Apr	NTX	Mobility safe and regulated yes; Free transit and no control no: SRE	0
23-Apr	NTX	Export and production of heavy vehicles takes off in first bimester	1
23-Apr	BFW	U.S.-Mexico Border Delays Cost $ 15m- $ 20m Daily, Governor Says	0
23-Apr	NTX	Budget, prizes and doping, topics of Ana Gabriela Guevara	1
23-Apr	NTX	Committee of deputies endorse "secret items" in budget	0
23-Apr	GO7	Economy (MX): The Secretary of Economy will inaugurate the Seminar on Foreign Investment in the Aerospace Fair of Mexico	0
23-Apr	GO7	Secy Salud (MX): 147. Ministry of Health will work on a new policy of inclusive mental health	0
23-Apr	BFW	Mexico Estimates 300K U.S.-Bound Migrants Arrived in Jan.-March	0
23-Apr	NGI	Yucatan Power Outages Exacerbate Mexico Gas Supply Worries	1
23-Apr	OIP	U.S. Energy Exports To Mexico Go Into Overdrive	1
25-Apr	BI	TURKEY PREVIEW: Rates to Stay on Hold, Focus Is on Reserves	1
24-Apr	AUB	ANZAC pilgrims defy Turkish president's threats to visit Gallipoli (Transcript)	0
24-Apr	BFW	UK to Provide Loan Guarantee to Turkey for Airbus Contract: Sky	0
24-Apr	ANS	Turchia to Trump, his Armenian distorted to fini politici	0
24-Apr	DPA	1ST LEAD Erdogan slams France ahead of Armenian genocide commemoration By Ergin Hava, DPA	0
24-Apr	BN	* TURKEY INVITES TRUMP TO BE `FAIR 'ON ARMENIAN ISSUE: MINISTRY	0
24-Apr	BN	Turkey to End Silence Over $ 20 Billion Mystery With Reserves	1
24-Apr	DPA	Erdogan slams France ahead of Armenian genocide commemoration	0
24-Apr	BFW	Iran Ready for Non-Aggression Pact With Saudis, Neighbors: Zarif	0
24-Apr	ANS	Turchia: Erdogan, France non dia lezioni his Armenian genocide	0
24-Apr	BN	Turkey Proposed No Middle Ground in Impasse Over Missiles (1)	0
24-Apr	BI	GLOBAL INSIGHT: What Trump's Fed Attacks Teach About Inflation	1
24-Apr	APW	Turkey Urges Study of Its Archives Over Armenian Genocide	0
24-Apr	BN	* TURKEY FOREIGN, DEFENSE MINISTERS MEET IN ANKARA ON S-400: NTV	0
24-Apr	BN	Eastern Europe 1Q GDP Forecast Steady; Hungary Seen at 4.3%	0
24-Apr	HUR	Turkish people favor foreign investment in renewables	1
24-Apr	HUR	Business sentiment in Turkey improves	1
24-Apr	HUR	Turkish people favor foreign investment in renewables	0
24-Apr	HUR	Business sentiment in Turkey improves	0
24-Apr	HUR	Turkey's capacity usage rises in April	1
24-Apr	HUR	Government delivering promised reforms: Albayrak	0
24-Apr	HUR	Turkish Airlines launches direct flights to Baku	0
24-Apr	HUR	Turkish Treasury borrows $ 552 mln through auction	0
24-Apr	HUR	Turkey to issue debt securities to support state banks	0
24-Apr	HUR	Cengiz Insaat bids on highway projects in Bosnia	0
24-Apr	HUR	Turkey's consumer confidence up 6.9 percent in April	0
24-Apr	HUR	Extended Ramadan holiday may provide boon for Turkish tourism industry	0
24-Apr	HUR	US intelligence says Huawei funded by Chinese state security	0
24-Apr	HUR	Turkey, Romania sign trade protocol	0
24-Apr	HUR	Turkey rejects Trump's characterization of 1915 incidents as 'Meds Yeghern'	0
24-Apr	HUR	Russia looks at supplying Russian jets to Turkey	0
24-Apr	HUR	Turkey's critics over Armenian issue have bloody past: Erdoğan	0
24-Apr	HUR	Russia vows no delay in delivery of S-400s	0
24-Apr	HUR	Extended Ramadan holiday may provide boon for Turkish tourism industry	0
24-Apr	HUR	Defense, aviation revenues reach $ 8.76B in 2018	0
24-Apr	HUR	Number of new Turkish companies launched declined in March	0
24-Apr	HUR	Smart hotels to serve 'augmented hospitality' to tourists	0
24-Apr	HUR	BAT Turkey sector leader in terms of exports	0
24-Apr	HUR	Turkish reporters select Totoya Corolla 'car of the year'	0
24-Apr	HUR	Turkey's external assets at over $ 243B in February	0
24-Apr	HUR	Serbia begins building TurkStream gas conduit stretch	0
24-Apr	HUR	More than 105,000 house sales last month in Turkey	0
24-Apr	HUR	Turkey, Belarus eye trade volume of $ 1.5 billion	0
24-Apr	HUR	Turkey's industrial output rises 1.3 percent monthly	0
24-Apr	HUR	Turkey's jewel exports reach $ 825 million in Q1	0
24-Apr	HUR	Head of Turkey-US Business Council: It is time to talk business	0
24-Apr	BLB	Turkey to End Silence Over $ 20 Billion Mystery With Reserves	1
04:12:00	CTX	Brazil's Bolsonaro thanks representatives for supporting social	0
03:26:00	CTX	35 pct of Brazilians consider gov't doing good job: survey	0
25-Apr	CTX	Tax collection falls in March in Brazil	1
25-Apr	NTX	Poll reveals 40 percent disapproval of Bolsonaro's government	1
25-Apr	BN	Brazil Pension Reform Backed in First Vote After Long Debate	1
00:08:00	BFW	Brazil President Thanks Congress, Maia for Pension Bill Vote	0
00:01:00	BFW	* BRAZIL PRESIDENT THANKS CONGRESS, MAIA FOR PENSION BILL VOTE	0
00:00:00	BN	World's Best Food Bond JBS May Break Brazilian Issuance Drought	0
24-Apr	BES	Status: Secretary of Social Security affirms that data will be sent to the House later this Wednesday, 24	0
24-Apr	BFW	Brazil President Bolsonaro to Speak on National TV 8pm: Govt	0
24-Apr	NTX	Bolsonaro will visit Argentina on June 6	0
24-Apr	BFW	* BRAZIL PRESIDENT BOLSONARO TO SPEAK ON NATIONAL TV 8PM: GOVT	0
24-Apr	BES	Government says pension reform will generate savings of R $ 350 billion for states	1
24-Apr	BFW	Brazil's Special Cmte to Be Installed With 1/2 + 1 Members: Maia	0
24-Apr	BFW	Brazil Govt Said to Direct Ministries Funds to Reform Supporters	0
24-Apr	BFW	MEETING ON PENSION REFORM DATA WILL BE THU. 9AM: BRAZIL SPEAKER	0
24-Apr	BES	Folha: In rapprochement, Bolsonaro will thank nominally Maia in pronouncement	0
24-Apr	BFW	* BRAZIL'S SPECIAL CMTE TO BE INSTALLED WITH 1/2 + 1 MEMBERS: MAIA	0
24-Apr	WPT	Nations the White House Is Targeting for Visa Overstay Rates Account for Small Number of Violators, Omit Brazil, Venezuela,	0
24-Apr	REU	Brazil markets slump as pension reform reality bites	1
25-Apr	XIN	Tax collection falls in March in Brazil	1
24-Apr	REU	Brazil government publishes additional rules regarding massive oil auction	1
02:58:00	GO7	SRE: Work visit by Undersecretary Maximiliano Reyes to Honduras to discuss migration issues	0
02:56:00	BMV	Annual Report 2018 of FIMM I	0
00:03:00	GO7	IFAI: INAI orders the Ministry of Economy to give number of mining concessions in force in Mexico	0
24-Apr	GO7	SEP: Bulletin No. 57 Civics and Humanism, subjects that will govern the registration of the New Mexican School: EMB	0
24-Apr	BMV	BANCO COMPARTAMOS INFORMS 1Q19 RESULTS	0
24-Apr	ONE	Mexican Economic Development: FEMSA Presents Annual Report 2018	0
24-Apr	EDG	Mexican Economic Development Inc: 20-F 2018/12/31	0
24-Apr	BGT	Vice President Pence delivers remarks at an auto industry discussion of the United States-Mexico-Canada Agre .., sked FINAL	0
24-Apr	BGT	Vice President Pence delivers remarks at an auto industry discussion of the United States-Mexico-Canada Agreement, ..., sked	0
24-Apr	GO1	White House: Remarks by Vice President Pence at Auto Industry Discussion of the United States-Mexico-Canada Agreement | Taylor,	0
24-Apr	BMV	DESIGNATION OF GALAZ, YAMAZAKI, RUÍZ URQUIZA, S.C. (DELOITTE) AS AN EXIT AUDITOR	0
24-Apr	BMV	Designation of Galaz, Yamazaki, Ruíz Urquiza, S.C. (Deloitte	0
24-Apr	GO7	SRE: The First Regional Meeting - Cultural Diplomacy Europe of the SRE takes place in Paris	0
24-Apr	NTX	Aerospace exports reached 8 thousand 600 million dollars in 2018	1
24-Apr	BN	* BANXICO SETS OFFICIAL PESO EXCHANGE RATE AT 19.0046 / U.S. DOLLAR	0
24-Apr	NGI	Black Hole in Mexico's Natural Gas Potential Said to 'Threaten Nation's Assets' - Bonus Coverage	1
24-Apr	REU	UPDATE 1-Mexican inflation quickens more than expected in early April	1
24-Apr	NWW	THE U.S.-MEXICO-CANADA TRADE DEAL BRINGS NAFTA INTO THE 21ST CENTURY | OPINION	1
24-Apr	BFW	Turkey Competes With S. Korea for Russian Naphtha Exports: Kpler	1
25-Apr	BN	* COURT UPHOLDS PRIOR SENTENCE, TURKISH JOURNALISTS GO TO PRISON	0
25-Apr	BN	* TURKEY JAILS SEVEN JOURNALISTS ON TERRORISM CHARGES: AA	0
25-Apr	FTI	FastFT: Turkish markets weaken on central bank reluctance to raise rates	0
25-Apr	ERO	ARAGÓN.-Spaniards Raquel Enríquez and Jesús Chacón and Turkish Kazim Kutucu win the V Jalón Photography Award	0
25-Apr	GO3	Companies House: Exporting to Turkey after EU Exit	0
25-Apr	BN	Developed Economies 2Q CPI Forecast Steady; U.K Up to 2.2%	1
25-Apr	TCB	Turkish Lira Currency Swap Market	1
25-Apr	BN	Korea Sends Shudder Through Emerging Markets as Argentina Erupts	0
25-Apr	BN	Turkish Removal of Hawkish Rate Pledge Worsens Lira's Plight	1
25-Apr	BN	Turkey's Removal of Hawkish Rate Pledge Worsens Lira's Plight	0
25-Apr	BI	TURKEY REACT: A Less Hawkish Central Bank Keeps Rates on Hold	0
25-Apr	DPA	Turkish central bank holds benchmark interest rate, lira drops	0
25-Apr	BN	Lira Falls as Central Bank Removes Pledge for Further Tightening	0
25-Apr	ILS	Turkey: central banking still leaves rates unchanged 24%	0
25-Apr	BN	Turkey Gives Banks $ 3.7 Billion Lending Boost to Spur Growth	1
25-Apr	BN	Turkey Retracts Rate Pledge for Further Tightening If Needed	0
04:00:00	BFW	SOUTHAM DAYBOOK: Colombia Key Rate; Dujovne Meets Brazil Guedes	0
25-Apr	BFW	Petrobras Maintains Diesel, Gasoline Prices for April 26	1
00:49:00	BFW	* PETROBRAS MAINTAINS DIESEL, GASOLINE PRICES FOR APRIL 26	0
00:22:00	BFW	Brazil Economy Minister Is Said to Cancel Trip to U.S.	0
00:20:00	BFW	Brazil's Bolsonaro Says He Will Visit Japan for G20	0
25-Apr	BFW	* BRAZIL'S BOLSONARO SAYS HE WILL VISIT JAPAN FOR G20	0
25-Apr	BFW	Brazil Mon. Council Allows Savings in Rural Credit Cooperatives	0
25-Apr	BFW	* BRAZIL MON. COUNCIL ALLOWS SAVINGS IN RURAL CREDIT COOPERATIVES	0
25-Apr	BLW	Brazil Puts the Brakes on New Motorcycle Emissions	0
25-Apr	BFW	Brazil Speaker Says Country Will not Survive W / O Pension Reform	1
25-Apr	APW	Brazil's Congress Receives Indigenous Leaders Amid Protests	0
25-Apr	NTX	Bolsonaro signs decree ending summer time in Brazil	0
25-Apr	BES	STF imposes to defeat of R $ 16 billion on the government in process of the Free Zone	0
25-Apr	BFW	Brazil's BNDES Disbursements + 30% Y / y In 1Q19	1
25-Apr	BN	* BRAZIL SPEAKER SAYS COUNTRY WILL NOT SURVIVE W / O PENSION REFORM	0
25-Apr	BFW	* BRAZIL'S BNDES DISBURSEMENTS JAN-MARCH WERE OF BRL14.5B	0
25-Apr	BFW	* BRAZIL'S BNDES DISBURSEMENTS GREW 30% IN 1Q19	0
25-Apr	BES	UOL Brazil: Ramos predicts that reform will be approved by the collegiate still in the first half	0
25-Apr	BFW	Bolsonaro Says He'll Decide on Electoral Court Nominee Quickly	0
25-Apr	BES	Value: Moreira will work to approve reform in the first half	0
03:55:00	NTX	Explain cell phone rates, ask Ifetel and Profeco	0
02:14:00	GO7	IFAI: Ministry of Health must present studies on childhood pregnancy	0
02:12:00	PTI	Mexican lawmaker proposes warm beers to cool desire for a drink	0
02:07:00	NTX	Mining companies in Mexico operate with safety standards: Secretaría de Economía	0
01:24:00	GO7	SEP: Bulletin No. 58 SEP and Conacyt Announce Recovery of Public Science Support	0
01:12:00	NTX	They remind victims and defendants of their rights in the new penal system	0
25-Apr	NTX	They determine limit of access to cadastral information of Michoacán	0
25-Apr	BFW	EM Day Ahead: Russia and Colombia Rates; Mexico Trade Balance	1
25-Apr	GO7	Supreme Court: DETERMINES SCJN THAT THE MUNICIPAL CATHEDRAL OFFICES OF MICHOACÁN ARE NOT SOURCES OF ACCESS INFORMATION	0
25-Apr	FII	Fitch Rtgs: Fovissste RMBS Enhancement Mitigates Public Sector L	0
25-Apr	EDG	Southeast Airport Group: 20-F 2018/12/31	0
25-Apr	NTX	Deputies leave for tomorrow debate on presidential privilege	0
25-Apr	NTX	Ministry of Health offers minimally invasive contraceptive surgery	0
25-Apr	SCN	Actinver appoints Muriel as a proprietary counselor, replaces	0
25-Apr	NTX	Mexican government asked to ignore new Venezuelan ambassador	0
25-Apr	PTI	Mexico says ready to apologize to US over border incident	0
25-Apr	GO7	SHCP Mexico: Communiqué No. 040 Signing of the Framework Agreement for Coordination, Exchange of Information and Training, between the	0
27-Apr	DPA	US calls on Turkey to solve case of US employee in 'fair manner'	0
26-Apr	BN	Bulls Recede as Sentiment Turns Amid Dollar Strength: EM Review	0
26-Apr	BN	Turkish Banks Are Said Planning to Boost Deposit Rates Next Week	1
26-Apr	ANS	Brasile: Turkish arrest accusato di terrorism of Ankara	0
26-Apr	DPA	Turkey: Trying to convince US on Iran oil imports as sanctions loom	1
26-Apr	PTI	Would like to see resolution of Indo-Pak issues through dialogue: Turkish President's senior advisor	0
26-Apr	ANS	Ue: Salvini, preferisco ingresso Russia e non della Turchia	0
26-Apr	BFW	Turkey's AKP Expects Decision on Istanbul Election Next Week	1
26-Apr	GO6	MEA: Visit of the Deputy Chairman of the Foreign and Security Council of Turkey to India	0
26-Apr	BFW	Turkey's Yildirim Plans $ 1.2b Uzbek Power Plant, Ministry Says	0
26-Apr	BN	* AKP EXPECTS DECISION ON DEMAND FOR ISTANBUL RE-RUN NEXT WEEK	0
26-Apr	BFW	* TURKEY ELECTION BOARD EXPANDS PROBE INTO ISTANBUL VOTE: AHABER	0
26-Apr	BN	Turkey Targets Media, Army, Police With Latest Coup Purges (1)	0
26-Apr	GO5	Macedonian Info: Turkey raids target 210 soldiers over links to US-based cleric	0
26-Apr	BFW	Turkish Court Arrests Former Head of Police Intelligence: AA	0
26-Apr	BN	Turkey Gross Foreign Exchange Reserves Fell to $ 75.6 Billion	1
26-Apr	BN	Foreigners Sold $ 969 million Turkish Securities This Year	1
26-Apr	BN	Foreigners Sold $ 98 Million Turkish Securities Last Week	1
27-Apr	DPA	Turkey's Erdogan sends warning to party members after election losses	0
27-Apr	BN	* ERDOGAN CITES `ORGANIZED 'IRREGULARITIES IN ISTANBUL ELECTIONS	0
27-Apr	BN	* TURKEY PRESIDENT RECEP TAYYIP ERDOGAN SPOKE IN ANKARA	0
29-Apr	BN	EM Review: Bulls Receded as Dollar Strength Dented Currencies	1
29-Apr	GO6	NZ Immigration: New location for the Ankara Visa Application Center Monday, 29 April 2019	0
28-Apr	BN	Bulls Recede After Dollar Strength Dents Currencies: EM Review	0
28-Apr	GO8	ForMinistry (TR): Visit of Foreign Minister Mevlüt Çavuşoğlu to Iraq, 28-29 April 2019	0
27-Apr	BES	UOL Brazil: Maia attacks children of Bolsonaro: "one is to intern, the other dazzled"	0
27-Apr	BES	Value: Maia tells the site that government is far from the votes to approve reform	0
27-Apr	BES	UOL Brazil: STF denies request to suspend pension reform	1
26-Apr	APW	Brazil Bank Ad Featuring Blacks, Transgender Taken Off Air	0
26-Apr	BN	Bulls Recede as Sentiment Turns Amid Dollar Strength: EM Review	0
26-Apr	BFW	Brazil's Lula Reaffirms Innocence, Accuses Sergio Moro	0
26-Apr	BNA	Brazil Gazettes Consultation Solution Clarifying Tax Treatment of Royalties Paid for Software Licensing	0
26-Apr	BES	UOL Brazil: Brazil is ruled by a bunch of crazy, Lula says in prison interview	0
26-Apr	BFW	* BRAZIL'S LULA REAFFIRMS INNOCENCE, ACCUSES SERGIO MORO	0
26-Apr	BFW	Brazil Energy Regulator Sets Yellow Flag for May Energy Rates	1
26-Apr	DPA	Bolsonaro announces plans to privatize postal service	0
26-Apr	BES	Opinion of Defense warned that project risk on military career may be challenged in court	0
26-Apr	BFW	Brazil will support Argentina's stabilization efforts: Guedes	0
26-Apr	DPA	Brazil's prisons massively overcrowded, survey shows	0
26-Apr	ANS	Brasile: Turkish arrest accusato di terrorism of Ankara	0
26-Apr	BI	Bloomberg Intelligence FICC Weekly Strategy Briefing: April 26	1
26-Apr	BFW	Brazil Will Support Argentina Stabilization Efforts, Guedes Says	1
26-Apr	BFW	Brazil Rolls Over All 5,350 FX Swaps Offered	1
28-Apr	BES	Value: "Dating" with Maia is "100%", says Bolsonaro	0
27-Apr	NTX	Bolsonaro justifies advertising veto for "line change"	0
27-Apr	BES	Balloon: Anac already prepares redistribution of Avianca flight schedules	0
27-Apr	BES	Balloon: Bolsonaro says pension reform can not be 'dehydrated'	0
27-Apr	NTX	It gives the world the qualification of Lula from "crazy" to Bolsonaro	0
27-Apr	GO7	GOB.pe: Peruvian exporters would complete business for US $ 4.7 million in Encuentro Empresarial Perú-Colombia-Brasil	0
27-Apr	NYT	Brazil's Judiciary, Once Symbol of Anti-Corruption Drive, Now Faces Scrutiny	0
27-Apr	BES	Balloon: 'What the two of us can do together is priceless,' says Bolsonaro about Maia	0
27-Apr	BES	Status: Majority of Special Committee says in favor of changes in Social Security	0
27-Apr	ERO	Brazil.- Lula da Silva believes that Brazil is governed by a "bunch of crazy people"	0
20-Apr	BES	Balloon: Anac will participate in group that will change the Boeing 737 Max	0
29-Apr	BN	EM Review: Bulls Receded as Dollar Strength Dented Currencies	0
28-Apr	BES	UOL Brazil: 'From now on it's a new life', says Onyx about the relationship between Bolsonaro and Maia	0
28-Apr	BN	Bulls Recede After Dollar Strength Dents Currencies: EM Review	0
28-Apr	BES	UOL Brazil: Bolsonaro and Maia meet for better articulation in the pension reform	1
28-Apr	BES	Folha: Government prepares to end Petrobras' monopoly on gas to reduce price	1
28-Apr	BES	Painel: Leaders of the centão say that reform will not be done within the term of the government, but 'in what is	0
28-Apr	NYT	Decisions by Brazil's Top Court Have Public Questioning Its Credibility	0
